obstime,tempr,ap,ws,wd,rh,blizzard
18-06-2016 23:00,-27.86,978.44,11.78,87.98,43.29,0
19-06-2016 00:00,-28.04,978.01,10.35,94.98,44.15,0
19-06-2016 01:00,-28.02,977.58,12.13,89.45,41.68,0
19-06-2016 02:00,-28.18,976.96,11.03,99.23,43.37,0
19-06-2016 03:00,-28.52,976.47,10.66,90.22,45.14,0
19-06-2016 04:00,-27.87,976.18,12.27,83.67,42.42,0
19-06-2016 05:00,-27.98,975.82,13.76,114.43,40.95,0
19-06-2016 06:00,-28.04,975.58,10.81,119.52,40.91,0
19-06-2016 07:00,-27.7,975.31,10.07,108.05,39.49,0
19-06-2016 08:00,-27.63,975.23,8.82,94.58,39.22,0
19-06-2016 09:00,-27.6,975.22,8.94,120.1,38.89,0
19-06-2016 10:00,-27.52,975.13,9.89,130.97,38.78,0
19-06-2016 11:00,-27.87,975.42,7.07,105.15,39.03,0
19-06-2016 12:00,-27.52,975.54,7.08,117.52,38.69,0
19-06-2016 13:00,-27.43,975.42,8.63,100.4,38.72,0
19-06-2016 14:00,-27.76,975.19,7.78,90.62,41.61,0
19-06-2016 15:00,-27.62,975.13,5.54,142.42,42.95,0
19-06-2016 16:00,-27.5,974.84,6.38,145.43,44.03,0
19-06-2016 17:00,-27.76,974.55,6.44,123.52,48.1,0
19-06-2016 18:00,-27.78,974.67,4.81,112.07,49.75,0
19-06-2016 19:00,-28.17,974.63,4.38,114.48,50.9,0
19-06-2016 20:00,-28.33,974.64,6.78,109.18,51.8,0
19-06-2016 21:00,-28.05,974.66,4.75,92.07,52.69,0
19-06-2016 22:00,-28.33875,974.9925,4.83875,118.32,53.66875,
19-06-2016 23:00,-28.6275,975.325,4.9275,144.57,54.6475,
20-06-2016 00:00,-28.91625,975.6575,5.01625,170.82,55.62625,
20-06-2016 01:00,-29.205,975.99,5.105,197.07,56.605,
20-06-2016 02:00,-29.49375,976.3225,5.19375,223.32,57.58375,
20-06-2016 03:00,-29.7825,976.655,5.2825,249.57,58.5625,
20-06-2016 04:00,-30.07125,976.9875,5.37125,275.82,59.54125,
20-06-2016 05:00,-30.36,977.32,5.46,302.07,60.52,0
20-06-2016 06:00,-29.23,977.6,5.41,194.23,59.87,0
20-06-2016 07:00,-28.78,978.04,7.86,61.27,61.18,0
20-06-2016 08:00,-29.46,978.77,11.59,94.4,63.2,0
20-06-2016 09:00,-29.45756098,978.9326829,11.39243902,97.18536585,62.92878049,
20-06-2016 10:00,-29.45512195,979.0953659,11.19487805,99.97073171,62.65756098,
20-06-2016 11:00,-29.45268293,979.2580488,10.99731707,102.7560976,62.38634146,
20-06-2016 12:00,-29.4502439,979.4207317,10.7997561,105.5414634,62.11512195,
20-06-2016 13:00,-29.44780488,979.5834146,10.60219512,108.3268293,61.84390244,
20-06-2016 14:00,-29.44536585,979.7460976,10.40463415,111.1121951,61.57268293,
20-06-2016 15:00,-29.44292683,979.9087805,10.20707317,113.897561,61.30146341,
20-06-2016 16:00,-29.4404878,980.0714634,10.0095122,116.6829268,61.0302439,
20-06-2016 17:00,-29.43804878,980.2341463,9.81195122,119.4682927,60.75902439,
20-06-2016 18:00,-29.43560976,980.3968293,9.614390244,122.2536585,60.48780488,
20-06-2016 19:00,-29.43317073,980.5595122,9.416829268,125.0390244,60.21658537,
20-06-2016 20:00,-29.43073171,980.7221951,9.219268293,127.8243902,59.94536585,
20-06-2016 21:00,-29.42829268,980.884878,9.021707317,130.6097561,59.67414634,
20-06-2016 22:00,-29.42585366,981.047561,8.824146341,133.395122,59.40292683,
20-06-2016 23:00,-29.42341463,981.2102439,8.626585366,136.1804878,59.13170732,
21-06-2016 00:00,-29.42097561,980.4674085,4.351905488,188.3173171,58.8604878,
21-06-2016 01:00,-29.41853659,980.715,4.2975,202.835,58.58926829,
21-06-2016 02:00,-29.41609756,980.77625,3.836875,191.635,58.31804878,
21-06-2016 03:00,-29.41365854,980.7325,4.33625,242.185,58.04682927,
21-06-2016 04:00,-29.41121951,980.61875,5.655625,233.245,57.77560976,
21-06-2016 05:00,-29.40878049,980.54,4.275,251.96,57.50439024,
21-06-2016 06:00,-29.40634146,980.425,3.565,199.9,57.23317073,
21-06-2016 07:00,-29.40390244,980.535,5.32,132.275,56.96195122,
21-06-2016 08:00,-29.40146341,980.815,7.795,148.565,56.69073171,
21-06-2016 09:00,-29.39902439,980.7263415,7.526219512,154.6526829,56.4195122,
21-06-2016 10:00,-29.39658537,980.5976829,8.347439024,149.6003659,56.14829268,
21-06-2016 11:00,-29.39414634,980.5340244,10.47865854,153.7630488,55.87707317,
21-06-2016 12:00,-29.39170732,980.4703659,9.744878049,152.1357317,55.60585366,
21-06-2016 13:00,-29.38926829,980.4417073,8.646097561,148.8134146,55.33463415,
21-06-2016 14:00,-29.38682927,980.2880488,9.722317073,158.9060976,55.06341463,
21-06-2016 15:00,-29.38439024,980.2093902,8.668536585,147.3337805,54.79219512,
21-06-2016 16:00,-29.38195122,980.1357317,9.184756098,143.1164634,54.52097561,
21-06-2016 17:00,-29.3795122,980.1470732,10.31597561,162.2441463,54.2497561,
21-06-2016 18:00,-29.37707317,980.2134146,10.90719512,161.7768293,53.97853659,
21-06-2016 19:00,-29.37463415,980.3947561,10.77341463,164.7195122,53.70731707,
21-06-2016 20:00,-29.37219512,980.6610976,10.32463415,166.0771951,53.43609756,
21-06-2016 21:00,-29.3697561,981.037439,7.890853659,170.139878,53.16487805,
21-06-2016 22:00,-29.36731707,981.4837805,6.437073171,179.772561,52.89365854,
21-06-2016 23:00,-29.36487805,981.715122,5.253292683,150.5002439,52.62243902,
22-06-2016 00:00,-29.36243902,985.2773171,3.687560976,205.8146341,52.35121951,
22-06-2016 01:00,-29.36,985.44,3.49,208.6,52.08,0
22-06-2016 02:00,-28.39,985.23,2.48,159.95,51.29,0
22-06-2016 03:00,-28.42,984.81,3.39,234.8,50.79,0
22-06-2016 04:00,-27.05,984.25,5.94,190.67,54.32,0
22-06-2016 05:00,-26.64,983.76,3.09,201.85,62.31,0
22-06-2016 06:00,-25.64,983.25,1.72,205.57,65.5,0
22-06-2016 07:00,-25.1,983.03,2.78,203.28,66.65,0
22-06-2016 08:00,-24.64,982.86,4,202.73,67.36,0
22-06-2016 09:00,-24.02,982.52,3.66,212.12,67.84,0
22-06-2016 10:00,-24.18,982.1,5.5,199.23,66.42,0
22-06-2016 11:00,-24.86,981.81,9.96,204.77,65.69,0
22-06-2016 12:00,-24.25,981.52,8.69,198.73,65.3,0
22-06-2016 13:00,-21.88,981.3,6.69,189.3,62.36,0
22-06-2016 14:00,-22.43,980.83,9.04,206.7,67.06,0
22-06-2016 15:00,-23.69,980.51,7.13,180.77,70.09,0
22-06-2016 16:00,-24.16,980.2,8.36,169.55,70.04,0
22-06-2016 17:00,-24.46,980.06,10.82,205.02,69.82,0
22-06-2016 18:00,-24.77,980.03,12.2,201.3,69.5,0
22-06-2016 19:00,-23.53,980.23,12.13,204.4,70.56,0
22-06-2016 20:00,-23.83,980.6,11.43,204.33,70.2,0
22-06-2016 21:00,-22.17,981.19,6.76,209.67,71.72,0
22-06-2016 22:00,-22.53,981.92,4.05,226.15,71.5,0
22-06-2016 23:00,-22.52,982.22,1.88,164.82,71.51,0
23-06-2016 00:00,-23.17,982.75,1.87,182.63,71.12,0
23-06-2016 01:00,-23.34,983.13,2.63,200.08,70.88,0
23-06-2016 02:00,-23.08,983.06,5.48,199.52,71.16,0
23-06-2016 03:00,-22.99,983.26,7.33,205.57,71.37,0
23-06-2016 04:00,-22.47,983.44,3.98,224.58,71.98,0
23-06-2016 05:00,-23.22,983.76,4.98,213.48,71.26,0
23-06-2016 06:00,-23.03,983.83,7.16,193.37,71.31,0
23-06-2016 07:00,-21.87,983.56,5.96,202.07,72.45,0
23-06-2016 08:00,-22.01,983.53,6.04,196.33,72.46,0
23-06-2016 09:00,-23.06,983.52,5.14,169.45,71.58,0
23-06-2016 10:00,-23.29,983.8,4.16,212.38,71.25,0
23-06-2016 11:00,-24.51,983.85,3.32,210.85,70.04,0
23-06-2016 12:00,-23.94,983.94,2.48,238.05,70.51,0
23-06-2016 13:00,-23.89,983.74,2.5,246.13,70.62,0
23-06-2016 14:00,-23.64,983.25,2.18,244.13,70.92,0
23-06-2016 15:00,-23.18,982.64,1.2,241.83,71.44,0
23-06-2016 16:00,-22.76,982.22,2.33,167,71.9,0
23-06-2016 17:00,-22.63,981.63,1.88,245.25,72.09,0
23-06-2016 18:00,-22.3,980.94,1.84,164.03,72.46,0
23-06-2016 19:00,-21.88,980.46,2.26,138.3,72.9,0
23-06-2016 20:00,-21.76,979.68,2.38,143.48,73.1,0
23-06-2016 21:00,-22,978.92,2.55,138.13,72.83,0
23-06-2016 22:00,-21.31,978.01,1.87,113,73.64,0
23-06-2016 23:00,-21.4,977.02,2.11,130.93,73.57,0
24-06-2016 00:00,-21.1,975.92,2.21,130.24,73.91,0
24-06-2016 01:00,-20.84,975.13,1.81,156.3,74.2,0
24-06-2016 02:00,-20.71,974.24,1.61,190.58,74.38,0
24-06-2016 03:00,-21.07,973.31,1.94,198.28,73.98,0
24-06-2016 04:00,-21.04,972.39,2.34,177.9,74.03,0
24-06-2016 05:00,-20.92,971.61,2.1,161.48,74.18,0
24-06-2016 06:00,-20.7,970.68,2.12,127.32,74.4,0
24-06-2016 07:00,-21.11,969.94,1.82,203.37,73.96,0
24-06-2016 08:00,-21.88,969.44,3.08,221.27,73.14,0
24-06-2016 09:00,-22.12,969.09,3.6,237.1,72.96,0
24-06-2016 10:00,-22.61,968.84,4.65,206.08,72.66,0
24-06-2016 11:00,-22.62,968.35,2.42,281.25,72.47,0
24-06-2016 12:00,-23.15,968.14,1.85,195.33,71.78,0
24-06-2016 13:00,-23.23,968.08,2.95,206.4,71.68,0
24-06-2016 14:00,-23.92,968.25,3.73,230.33,70.96,0
24-06-2016 15:00,-25.33,968.53,4.52,235.17,69.56,0
24-06-2016 16:00,-25.33,968.7,1.98,227.75,69.44,0
24-06-2016 17:00,-25.74,969.45,5.86,329.8,69.69,0
24-06-2016 18:00,-27.32,970.4,6.38,333.05,67.98,0
24-06-2016 19:00,-28.67,971.42,5.1,244.33,65.91,0
24-06-2016 20:00,-29.7,972.52,3.42,92.22,64.72,0
24-06-2016 21:00,-30.65,973.88,4.25,286.47,63.52,0
24-06-2016 22:00,-30.86,975.05,4.77,260.87,63.21,0
24-06-2016 23:00,-30.26333333,975.6633333,4.226666667,236.04,63.79666667,
25-06-2016 00:00,-29.66666667,976.2766667,3.683333333,211.21,64.38333333,
25-06-2016 01:00,-29.07,976.89,3.14,186.38,64.97,0
25-06-2016 02:00,-28.32,977.53,3.5,253.17,65.83,0
25-06-2016 03:00,-27.47,977.93,2.83,203.92,66.73,0
25-06-2016 04:00,-26.74,978.13,2.62,209.4,67.51,0
25-06-2016 05:00,-25.62,978.04,3.34,192.77,68.76,0
25-06-2016 06:00,-20.84,978.15,8.83,52,73.95,0
25-06-2016 07:00,-17.92,978.47,10.71,61.15,76.76,0
25-06-2016 08:00,-17.53,978.59,11.05,61.73,76.65,0
25-06-2016 09:00,-17.39,978.85,10.16,65.67,77.15,0
25-06-2016 10:00,-17.46,978.59,6.38,75.43,76.65,0
25-06-2016 11:00,-17.57,978.61,3.25,143.73,75.7,0
25-06-2016 12:00,-17.48,978.54,8.75,197.02,74.39,0
25-06-2016 13:00,-16.53,978.46,6.25,188.32,71.42,0
25-06-2016 14:00,-15.87,978.25,3.75,170.87,71.34,0
25-06-2016 15:00,-15.26,977.7,4.51,174,71.26,0
25-06-2016 16:00,-14.77,977.23,3.43,216.25,73.36,0
25-06-2016 17:00,-15.21,976.88,7.75,211.1,76.6,0
25-06-2016 18:00,-15.24,976.58,10.48,209.8,79.3,0
25-06-2016 19:00,-14.63,976.45,10.76,201.2,80.24,0
25-06-2016 20:00,-14.28,976.14,8.98,189.87,80.77,0
25-06-2016 21:00,-12.67,976.25,4.76,124.52,80.54,0
25-06-2016 22:00,-13.14,976.14,2.53,88.78,80.54,0
25-06-2016 23:00,-13.78,976.3,0.98,174.2,81.11,0
26-06-2016 00:00,-13.33,976.21,2.81,158.02,78.34,0
26-06-2016 01:00,-13.58,976.04,8.39,191.08,75.19,0
26-06-2016 02:00,-13.17,976.24,8.62,198.67,73.48,0
26-06-2016 03:00,-12.05,976.16,4.63,156.53,73.84,0
26-06-2016 04:00,-12.03,976.08,5.03,110.15,77.4,0
26-06-2016 05:00,-11.48,975.88,3.83,111.43,79.95,0
26-06-2016 06:00,-11.09,975.58,3.94,132,81.55,0
26-06-2016 07:00,-10.14,975.33,6.49,81.08,82.51,0
26-06-2016 08:00,-9.65,975.35,7.85,76.15,84.58,0
26-06-2016 09:00,-9.68,975.48,6.06,84.48,85.15,0
26-06-2016 10:00,-9.12,975.45,10.24,73.35,86.3,0
26-06-2016 11:00,-8.65,975.38,13.42,69.27,86.43,0
26-06-2016 12:00,-8.65,975.66,8.92,67.95,86.96,0
26-06-2016 13:00,-8.58,975.54,8.98,72.77,85.89,0
26-06-2016 14:00,-8.32,975.75,12.16,69.23,83.47,0
26-06-2016 15:00,-8.4,975.79,11.36,75.67,83.19,0
26-06-2016 16:00,-8.52,975.71,9.82,79.57,85.75,0
26-06-2016 17:00,-8.44,975.54,11.62,79.92,86.56,0
26-06-2016 18:00,-8.44,975.68,10.74,78.05,87.35,0
26-06-2016 19:00,-8.52,975.9,12.36,75.97,87.39,0
26-06-2016 20:00,-8.58,976.13,12.58,74.58,86.86,0
26-06-2016 21:00,-8.65,976.15,12.6,71.57,84.97,0
26-06-2016 22:00,-8.82,976.28,11.36,65.17,83.25,0
26-06-2016 23:00,-8.98,976.22,10.34,72.8,80.35,0
27-06-2016 00:00,-9.07,975.89,14.33,81.58,73.15,0
27-06-2016 01:00,-8.88,976.08,14.87,80.33,75.15,0
27-06-2016 02:00,-8.81,976.12,9.96,83.48,73.37,0
27-06-2016 03:00,-8.46,975.86,12.62,82.02,69.19,0
27-06-2016 04:00,-8.6,975.58,12.98,83.97,66.06,0
27-06-2016 05:00,-8.81,975.19,11.09,88.58,65.27,0
27-06-2016 06:00,-9.73,974.84,11.44,112.55,64.24,0
27-06-2016 07:00,-10.23,974.47,11.86,114.88,65.56,0
27-06-2016 08:00,-10.7,974.38,9.04,90.63,67.76,0
27-06-2016 09:00,-10.84,974.52,9.6,86.77,66.46,0
27-06-2016 10:00,-10.37,974.68,12.1,84.77,64.83,0
27-06-2016 11:00,-10.23,974.64,16.17,86.27,65.49,0
27-06-2016 12:00,-9.77,974.96,12.37,82.27,66.4,0
27-06-2016 13:00,-10.09,975.23,10.76,86.8,63.46,0
27-06-2016 14:00,-10.63,975.4,10.07,92.2,63.21,0
27-06-2016 15:00,-11.34,975.48,10.68,101.42,61.4,0
27-06-2016 16:00,-10.78,975.28,11.53,102.67,63.38,0
27-06-2016 17:00,-11.63,975.13,13.86,111.18,62.78,0
27-06-2016 18:00,-13.04,975.22,14,110.17,63.33,0
27-06-2016 19:00,-13.21,975.27,15.09,110.2,62.58,0
27-06-2016 20:00,-13.48,975.52,13.66,102.72,61.1,0
27-06-2016 21:00,-13.26,975.66,13.24,99.43,59.68,0
27-06-2016 22:00,-13.4,975.88,13.61,91.6,58.48,0
27-06-2016 23:00,-13.6,976.05,13.96,90.18,55.89,0
28-06-2016 00:00,-14.61,976.12,13.99,88.37,57.83,0
28-06-2016 01:00,-15.12,976.42,13.9,91.62,58.46,0
28-06-2016 02:00,-15.32,976.28,13.86,93.47,57.14,0
28-06-2016 03:00,-15.43,976.22,13.94,94.52,55.22,0
28-06-2016 04:00,-15.46,976.3,16.94,87.72,59.67,0
28-06-2016 05:00,-16.02,976.45,14.66,91.38,59.63,0
28-06-2016 06:00,-15.58,976.4,18.18,84.88,57.92,0
28-06-2016 07:00,-15.67,976.62,17.09,85.72,58.13,0
28-06-2016 08:00,-15.94,976.77,15.27,90.13,59.84,0
28-06-2016 09:00,-16.29,976.7,14.62,93.95,58.36,0
28-06-2016 10:00,-16.77,976.37,15.77,92.38,56.44,0
28-06-2016 11:00,-16.47,976.32,17.27,86.27,55.8,0
28-06-2016 12:00,-17.01,976.4,14.65,90.73,54.81,0
28-06-2016 13:00,-16.9,976.17,14.16,89.38,53.36,0
28-06-2016 14:00,-16.96,976.24,15.46,88.35,52.02,0
28-06-2016 15:00,-17.24,976.04,15.76,87.68,53.06,0
28-06-2016 16:00,-17.08,976.04,14.19,83.87,51.02,0
28-06-2016 17:00,-17.26,975.86,14.24,84.42,51.68,0
28-06-2016 18:00,-17.3,975.68,15.22,83.95,51.48,0
28-06-2016 19:00,-17.1,975.59,12.82,81.05,50.01,0
28-06-2016 20:00,-17.35,975.54,13.91,86.35,50.19,0
28-06-2016 21:00,-16.94,975.61,12.44,80.05,48.42,0
28-06-2016 22:00,-17.42,975.62,14.6,83.62,50.53,0
28-06-2016 23:00,-17.64,975.79,12.95,83.58,50.69,0
29-06-2016 00:00,-17.81,975.93,13.9,83.64,51.23,0
29-06-2016 01:00,-17.73,976.01,15.76,84.43,50.08,0
29-06-2016 02:00,-17.66,976.22,14.52,83.62,50.13,0
29-06-2016 03:00,-17.77,976.45,12.36,86.65,50.63,0
29-06-2016 04:00,-17.94,976.6,12.05,91.5,52.59,0
29-06-2016 05:00,-17.69,976.75,12.1,87.27,52.82,0
29-06-2016 06:00,-17.07,977.02,13.55,82.28,52.2,0
29-06-2016 07:00,-16.6,977.27,13.31,85.22,52.79,0
29-06-2016 08:00,-16.43,977.44,14.88,86.13,53.14,0
29-06-2016 09:00,-16.6,977.74,15.66,83.58,53.18,0
29-06-2016 10:00,-17.01,978.16,15.99,85.67,53.83,0
29-06-2016 11:00,-17.14,978.51,16.46,83.9,53.79,0
29-06-2016 12:00,-17.14,978.67,14.72,84.83,54.14,0
29-06-2016 13:00,-17.41,978.94,14.54,83.2,52.84,0
29-06-2016 14:00,-17.54,979.27,14.13,86.5,52.86,0
29-06-2016 15:00,-17.87,979.54,13.69,89.15,53.61,0
29-06-2016 16:00,-18.45,979.76,12.92,92.3,53.52,0
29-06-2016 17:00,-19.07,979.91,11.25,99.25,53.66,0
29-06-2016 18:00,-19.37,980.02,9.78,99.72,53.64,0
29-06-2016 19:00,-19.66,980.21,11.28,94.27,52.4,0
29-06-2016 20:00,-19.49,980.45,10.84,89.47,50.96,0
29-06-2016 21:00,-19.29,980.47,13.08,85.83,49.34,0
29-06-2016 22:00,-19.61,980.65,13.39,85.6,49.63,0
29-06-2016 23:00,-19.6,980.62,10.19,80.97,48.8,0
30-06-2016 00:00,-20.02,980.61,9.83,83.54,49.72,0
30-06-2016 01:00,-20.09,980.46,9.3,83.33,48.92,0
30-06-2016 02:00,-20.09,980.37,10.5,84.77,48.65,0
30-06-2016 03:00,-20.45,980.26,11.39,90.7,49.64,0
30-06-2016 04:00,-20.23,980.14,9.99,87.85,49.07,0
30-06-2016 05:00,-20.13,980.16,9.2,85.17,48.14,0
30-06-2016 06:00,-20.49,979.97,8.58,87.35,48.94,0
30-06-2016 07:00,-20.71,979.65,8.04,89.37,48.72,0
30-06-2016 08:00,-21.04,979.72,7.2,97.95,49.37,0
30-06-2016 09:00,-21.42,979.62,8.5,104.48,49.68,0
30-06-2016 10:00,-21.34,979.42,9.55,95.57,48.24,0
30-06-2016 11:00,-21.88,979.2,8.83,95.6,50.17,0
30-06-2016 12:00,-21.68,978.82,9.04,95.72,48.18,0
30-06-2016 13:00,-21.93,978.37,8.75,97.58,48.55,0
30-06-2016 14:00,-22.09,978.02,9.08,94.95,47.99,0
30-06-2016 15:00,-22.25,977.65,8.59,99.63,48.39,0
30-06-2016 16:00,-22.28,977.55,5.46,95.7,47.79,0
30-06-2016 17:00,-22.46,977.21,6.12,96,46.91,0
30-06-2016 18:00,-22.96,976.74,7.29,100.15,46.91,0
30-06-2016 19:00,-23.14,976.41,6.19,100.82,46.15,0
30-06-2016 20:00,-23.41,976.17,6.03,97.9,46.8,0
30-06-2016 21:00,-22.74,976.16,4.76,98.28,46.94,0
30-06-2016 22:00,-23.01,975.96,5.37,84.65,46.14,0
30-06-2016 23:00,-23.39,975.51,5.47,78.8,48.63,0
01-07-2016 00:00,-23.84,975.44,2.71,117.71,50.31,0
01-07-2016 01:00,-23.71,975.2,4.48,70.87,50.81,0
01-07-2016 02:00,-23.34,975.08,5.58,68.67,50.12,0
01-07-2016 03:00,-23.74,974.9,3.84,58.02,50.32,0
01-07-2016 04:00,-23.7,974.61,7.6,78.8,48.78,0
01-07-2016 05:00,-24.06,974.54,7.92,79.8,45.6,0
01-07-2016 06:00,-23.74,974.37,10,62.87,46.38,0
01-07-2016 07:00,-24.74,974,9.14,74.23,48.36,0
01-07-2016 08:00,-25.11,973.71,8.42,64.02,46.22,0
01-07-2016 09:00,-24.81,973.4,9.77,62.1,45.12,0
01-07-2016 10:00,-25.03,972.76,10.24,72.58,43.04,0
01-07-2016 11:00,-25.43,972.21,10.24,79.35,42.91,0
01-07-2016 12:00,-25.19,971.69,10.66,63.12,41.71,0
01-07-2016 13:00,-25.42,971.14,9.64,62.87,42.02,0
01-07-2016 14:00,-25.69,970.76,7.48,60.53,42.14,0
01-07-2016 15:00,-25.8,970.58,6.82,70.27,42.52,0
01-07-2016 16:00,-26.41,970.39,6.04,110.9,44.18,0
01-07-2016 17:00,-26.02,969.88,9.24,106.85,44.64,0
01-07-2016 18:00,-25.79,969.64,8.67,100.53,42.55,0
01-07-2016 19:00,-25.62,969.64,7.74,102.8,40.24,0
01-07-2016 20:00,-25.27,969.56,9.78,100.53,41.08,0
01-07-2016 21:00,-25.36,969.74,10.34,92.13,42.13,0
01-07-2016 22:00,-25.5,970.36,9.27,91.78,41.96,0
01-07-2016 23:00,-25.17,970.9,9.64,89.07,39.99,0
02-07-2016 00:00,-25.56,971.53,10.67,82.73,40.07,0
02-07-2016 01:00,-25.09,972.02,10.42,90.58,39.43,0
02-07-2016 02:00,-24.86,971.93,10.76,98.4,39.76,0
02-07-2016 03:00,-25.01,971.88,13.76,109.6,41.18,0
02-07-2016 04:00,-24.96,971.96,14.73,107.32,45.02,0
02-07-2016 05:00,-24.89,972.02,13.44,96.92,46.86,0
02-07-2016 06:00,-24.42,971.91,11.88,92.23,45.55,0
02-07-2016 07:00,-24.38,971.59,12.35,87.72,49.18,0
02-07-2016 08:00,-24.32,971.44,13.72,88.7,51,0
02-07-2016 09:00,-24.48,971.31,13.09,89.73,52.64,0
02-07-2016 10:00,-24.35,970.88,14.78,86.05,53.6,0
02-07-2016 11:00,-24.02,970.26,13.6,86.45,52.59,0
02-07-2016 12:00,-24.17,968.98,15.92,95.6,55.03,0
02-07-2016 13:00,-24.42,967.84,17.33,104.6,58.14,0
02-07-2016 14:00,-23.7,967.18,15.19,97.7,55.46,0
02-07-2016 15:00,-23.77,966.78,14.41,92.67,53.48,0
02-07-2016 16:00,-24.11,965.95,11.61,92.7,54.22,0
02-07-2016 17:00,-23.85,964.98,11.65,92.9,53.02,0
02-07-2016 18:00,-23.51,964.03,11.15,93.08,52.24,0
02-07-2016 19:00,-23.2,962.87,11.29,89.95,53.3,0
02-07-2016 20:00,-23.51,962.03,8.01,94.28,53.81,0
02-07-2016 21:00,-23.26,961.32,4.99,94.72,54.72,0
02-07-2016 22:00,-23.59,960.45,4.4,93.27,55.54,0
02-07-2016 23:00,-23.5,959.7,3.38,105.23,54.12,0
03-07-2016 00:00,-23.73,959.32,2.14,159.76,56.25,0
03-07-2016 01:00,-23.92,959.21,2.38,149.22,56.43,0
03-07-2016 02:00,-23.44,959.04,2.75,131.62,57.28,0
03-07-2016 03:00,-22.89,958.94,5.31,81.9,56.23,0
03-07-2016 04:00,-22.72,958.97,5.98,66.65,56.4,0
03-07-2016 05:00,-22.76,959.36,4.61,66.65,55.59,0
03-07-2016 06:00,-23.5,959.71,3.98,56.42,57.3,0
03-07-2016 07:00,-23.56,959.94,6.13,71.5,57.44,0
03-07-2016 08:00,-23.6,960.42,7.04,73.75,56.57,0
03-07-2016 09:00,-23.57,960.98,7.43,73.92,59.79,0
03-07-2016 10:00,-23.75,961.41,8.09,67.05,62.98,0
03-07-2016 11:00,-25.03,961.98,5.52,38.92,68.05,0
03-07-2016 12:00,-25.38,962.58,4.75,31.45,71.08,0
03-07-2016 13:00,-26.15,963.07,6.01,29.08,70.04,0
03-07-2016 14:00,-25.69,963.68,7.93,46.53,71.81,0
03-07-2016 15:00,-25.36,964.11,8.17,49.07,71.13,0
03-07-2016 16:00,-24.07,964.79,8.78,54.8,71.28,0
03-07-2016 17:00,-23.91,965.21,9.17,54.53,71.14,0
03-07-2016 18:00,-24.19,965.52,8.46,53.75,70.68,0
03-07-2016 19:00,-24.2,966.24,8.37,59.85,70.49,0
03-07-2016 20:00,-24.93,967.2,8.85,51.5,69.88,0
03-07-2016 21:00,-24.8,967.91,8.2,55.65,70.01,0
03-07-2016 22:00,-24.54,968.41,7.98,53.57,69.84,0
03-07-2016 23:00,-24.79,968.73,7.72,30.95,69.72,0
04-07-2016 00:00,-24.89,969.5,10.13,45.03,69.64,0
04-07-2016 01:00,-24.36,970.12,7.2,58.72,70.29,0
04-07-2016 02:00,-24.14,970.88,8.02,53.13,70.5,0
04-07-2016 03:00,-24.06,971.72,6.95,37.58,70.49,0
04-07-2016 04:00,-24.13,972.23,6.54,26.6,70.32,0
04-07-2016 05:00,-24.52,972.79,8.34,23.32,69.97,0
04-07-2016 06:00,-24.51,973.58,9.89,32.87,69.98,0
04-07-2016 07:00,-24.91,974.36,9.3,24.3,69.52,0
04-07-2016 08:00,-25.53,974.84,11.94,41.82,68.86,0
04-07-2016 09:00,-25.99,975.76,11.65,102.5,68.33,0
04-07-2016 10:00,-26.81,976.33,9.07,126.82,67.62,0
04-07-2016 11:00,-27.27,976.88,9.44,74.97,67.16,0
04-07-2016 12:00,-27.63,977.67,6.74,273.58,66.82,0
04-07-2016 13:00,-27.68,978.2,8.62,250.95,66.54,0
04-07-2016 14:00,-28.01,978.65,9.42,326.9,66.17,0
04-07-2016 15:00,-28.11,979.26,9.11,265.28,66.05,0
04-07-2016 16:00,-28.06,979.79,7.77,117.33,66.12,0
04-07-2016 17:00,-28.21933333,979.9,7.836666667,121.9293333,65.79533333,
04-07-2016 18:00,-28.37866667,980.01,7.903333333,126.5286667,65.47066667,
04-07-2016 19:00,-28.538,980.12,7.97,131.128,65.146,
04-07-2016 20:00,-28.69733333,980.23,8.036666667,135.7273333,64.82133333,
04-07-2016 21:00,-28.85666667,980.34,8.103333333,140.3266667,64.49666667,
04-07-2016 22:00,-29.016,980.45,8.17,144.926,64.172,
04-07-2016 23:00,-29.17533333,980.56,8.236666667,149.5253333,63.84733333,
05-07-2016 00:00,-29.33466667,980.67,8.303333333,154.1246667,63.52266667,
05-07-2016 01:00,-29.494,980.78,8.37,158.724,63.198,
05-07-2016 02:00,-29.65333333,980.89,8.436666667,163.3233333,62.87333333,
05-07-2016 03:00,-29.81266667,981,8.503333333,167.9226667,62.54866667,
05-07-2016 04:00,-29.972,981.11,8.57,172.522,62.224,
05-07-2016 05:00,-30.13133333,981.22,8.636666667,177.1213333,61.89933333,
05-07-2016 06:00,-30.29066667,981.33,8.703333333,181.7206667,61.57466667,
05-07-2016 07:00,-30.45,981.44,8.77,186.32,61.25,0
05-07-2016 08:00,-30.41,981.6734884,8.754883721,185.8330233,61.27162791,
05-07-2016 09:00,-30.37,981.9069767,8.739767442,185.3460465,61.29325581,
05-07-2016 10:00,-30.33,982.1404651,8.724651163,184.8590698,61.31488372,
05-07-2016 11:00,-30.29,982.3739535,8.709534884,184.372093,61.33651163,
05-07-2016 12:00,-30.25,982.6074419,8.694418605,183.8851163,61.35813953,
